자치구,평균온도,평균습도
Gwanak-gu,26.4,80
Nowon-gu,27.3,84
Dobong-gu,27.9,81
Dobong-gu,28.3,78
Dobong-gu,27.8,80
Dobong-gu,25.2,89
Dobong-gu,28.3,79
Dobong-gu,28.1,79
Dobong-gu,27,81
Dobong-gu,27.5,80
Dobong-gu,28,78
Dobong-gu,28.4,76
Dobong-gu,25.9,86
Dobong-gu,25.7,89
Dobong-gu,25.3,88
Dobong-gu,27.4,83
Dobong-gu,25.7,89
Dobong-gu,27.6,80
Dobong-gu,26.4,87
Dobong-gu,25.8,89
Dobong-gu,25,93
Gangdong-gu,28,82
Gangnam-gu,29.8,100
Gangnam-gu,26.4,100
Gangdong-gu,27.9,79
Gangdong-gu,27.5,83
Gangnam-gu,28.8,100
Gangdong-gu,25.8,90
Gangnam-gu,26.3,100
Gangnam-gu,27.4,100
Gangnam-gu,24.9,100
Gangdong-gu,27.3,86
Dobong-gu,28.6,76
Dobong-gu,24.9,95
Dobong-gu,27.4,83
Gangnam-gu,26.8,100
Dobong-gu,28.1,80
Dobong-gu,27.9,82
Gangdong-gu,27.1,82
Gangdong-gu,26.3,100
Gangdong-gu,26.4,100
Dongdaemun-gu,28,82
Gangdong-gu,27.3,100
Gangdong-gu,27.1,100
Gangdong-gu,26,100
Gangdong-gu,28.1,100
Gangdong-gu,26.1,100
Dongdaemun-gu,28.9,74
Gangdong-gu,26.2,100
Dongdaemun-gu,28.4,100
Gangdong-gu,26.4,100
Gangdong-gu,28.5,100
Gangdong-gu,27.5,100
Gangdong-gu,26.4,100
Dongdaemun-gu,28.7,75
Gangdong-gu,27.4,100
Gangdong-gu,25.4,100
Gangdong-gu,26,100
Mapo-gu,28.7,100
Gangdong-gu,26.3,100
Dongdaemun-gu,27.6,100
Dongdaemun-gu,26.7,88
Dongdaemun-gu,27.8,84
Dongdaemun-gu,28.1,81
Dongdaemun-gu,28.6,75
Dongdaemun-gu,28.3,77
Dongdaemun-gu,28.2,80
Dongdaemun-gu,29.1,74
Dongdaemun-gu,26.9,85
Dongdaemun-gu,28.1,80
Gangdong-gu,27.4,100
Dongdaemun-gu,28.8,78
Dongdaemun-gu,28.5,77
Gangdong-gu,27.2,100
Gwangjin-gu,30.8,70
Mapo-gu,25.5,100
Seocho-gu,24.8,100
Dongjak-gu,27.8,100
Dongdaemun-gu,28.9,76
Dongdaemun-gu,28.6,76
Gangdong-gu,28.3,100
Mapo-gu,33.2,100
Gangbuk-gu,25.5,100
Gangdong-gu,27,100
Dongjak-gu,26.9,100
Dongdaemun-gu,28.9,76
Dongdaemun-gu,26.8,87
Dongdaemun-gu,28.6,78
Dongdaemun-gu,28.9,75
Gangdong-gu,27.1,100
Gangbuk-gu,24.3,100
Mapo-gu,26.2,100
Mapo-gu,27.8,100
Gangseo-gu,29.2,72
Mapo-gu,25.1,100
Dongjak-gu,27.2,100
Seongdong-gu,28.5,63
Dongjak-gu,27.8,100
Dongjak-gu,27.7,100
Gangseo-gu,29.2,72
Mapo-gu,27.5,100
Gangseo-gu,26.9,83
Mapo-gu,28.5,100
Mapo-gu,27.3,100
Gangseo-gu,29.1,74
Gangseo-gu,28.7,75
Gangseo-gu,28.9,75
Yongsan-gu,28.3,100
Gwanak-gu,24.5,100
Gangseo-gu,28.2,79
Gangseo-gu,27.9,81
Gangseo-gu,28.3,77
Gangseo-gu,26.8,84
Gangseo-gu,28,76
Gwanak-gu,29.2,73
Gangseo-gu,28.1,79
Gangseo-gu,28.2,77
Gangbuk-gu,24.6,100
Gwangjin-gu,28.3,81
Gwangjin-gu,29.6,73
Guro-gu,28.1,78
Gwangjin-gu,29,77
Gwangjin-gu,29.1,72
Gangseo-gu,29.2,73
Gangseo-gu,29.3,73
Gangseo-gu,26,86
Jongno-gu,29.4,76
Gangseo-gu,29.6,71
Guro-gu,27.9,82
Gangseo-gu,29.1,75
Gwangjin-gu,28.9,75
Jongno-gu,27.5,80
Jongno-gu,25.6,88
Gangseo-gu,29,74
Gwangjin-gu,28.9,76
Gangseo-gu,29.1,75
Gangseo-gu,29,73
Gwangjin-gu,28.2,79
Guro-gu,26.5,83
Guro-gu,29.5,73
Guro-gu,30.1,70
Gwangjin-gu,27.1,81
Gwangjin-gu,26.8,84
Guro-gu,29.5,72
Guro-gu,27.5,81
Guro-gu,30,71
Guro-gu,27.9,79
Guro-gu,29,76
Gwangjin-gu,28.3,80
Gwangjin-gu,29.3,75
Guro-gu,28.7,74
Guro-gu,28.7,75
Guro-gu,28.1,75
Guro-gu,26.3,83
Guro-gu,28,78
Gwangjin-gu,29.4,76
Guro-gu,28.7,76
Seongdong-gu,29.1,75
Gangbuk-gu,27.8,79
Guro-gu,29.1,74
Seoul_Grand_Park,24.6,100
Seocho-gu,26.8,100
Guro-gu,29,75
Seocho-gu,26.1,100
Gwangjin-gu,28,81
Mapo-gu,25.7,100
Guro-gu,29,74
Gwangjin-gu,28.6,78
Gwangjin-gu,28.9,77
Gwangjin-gu,29,78
Gangbuk-gu,25.6,88
Gwangjin-gu,27.9,82
Gwangjin-gu,28.8,77
Seoul_Grand_Park,24.3,100
Seongdong-gu,29.2,75
Seongdong-gu,28.2,81
Seongdong-gu,30.1,72
Seongdong-gu,29,77
Seongdong-gu,28.9,77
Seongdong-gu,28.8,76
Seongdong-gu,28.6,77
Seongdong-gu,28.3,79
Seongdong-gu,28.6,79
Seongdong-gu,29.1,73
Seongdong-gu,29,76
Seongdong-gu,28.8,77
Seongdong-gu,29.6,75
Seongdong-gu,28.5,78
Seongdong-gu,28.7,77
Seongdong-gu,28.6,79
Seongdong-gu,28.1,80
Seongdong-gu,28.6,80
Seongdong-gu,28.3,79
Seongdong-gu,28.9,77
Seongdong-gu,29,74
Seongdong-gu,28.7,78
Seocho-gu,24.4,100
Seongdong-gu,28.6,79
Songpa-gu,28.7,76
Seongdong-gu,28.3,77
Seongdong-gu,29,75
Seongdong-gu,28.7,77
Seongdong-gu,28.7,79
Seocho-gu,25.2,100
Seongbuk-gu,26.1,89
Seongdong-gu,28.9,78
Seongdong-gu,28.4,77
Seocho-gu,28.3,100
Seongdong-gu,29.3,76
Seongdong-gu,26.4,86
Seongdong-gu,28.3,76
Seongdong-gu,29.1,76
Seongdong-gu,29.1,77
Seongdong-gu,29.1,75
Seongdong-gu,28.1,78
Seongdong-gu,28.7,76
Seongdong-gu,28.9,77
Seongdong-gu,28.6,78
Seongbuk-gu,27.9,83
Seongdong-gu,28.5,76
Seongdong-gu,29.2,77
Seongdong-gu,28.6,78
Seongdong-gu,27.8,81
Seongdong-gu,28.9,77
Seongdong-gu,29.2,76
Seongdong-gu,29.4,74
Seongdong-gu,28.1,80
Seongdong-gu,29.5,74
Seongdong-gu,27.9,78
Seongdong-gu,28.9,77
Seongbuk-gu,27.2,82
Seongbuk-gu,26.4,86
Seongdong-gu,29.4,72
Seongdong-gu,29.4,73
Seongdong-gu,28.2,80
Seongbuk-gu,28.2,81
Songpa-gu,28.9,77
Seongdong-gu,28.8,76
Seongdong-gu,28.2,77
Seongdong-gu,29.4,100
Seongbuk-gu,28.7,79
Seongdong-gu,28.4,100
Seongbuk-gu,26.1,87
Seongdong-gu,28.1,81
Seongbuk-gu,28.1,82
Seongbuk-gu,28.3,79
Seongbuk-gu,28.1,81
Seongbuk-gu,28.5,76
Seongdong-gu,28.5,78
Seongdong-gu,25.5,100
Seongdong-gu,28.4,79
Seongbuk-gu,27.5,100
Seongbuk-gu,25.4,90
Seongbuk-gu,27.3,83
Seongbuk-gu,27.7,78
Seongbuk-gu,26.9,83
Seongbuk-gu,28.2,78
Seongbuk-gu,27.1,83
Seongbuk-gu,28.3,79
Seongbuk-gu,27.8,80
Seongbuk-gu,25.9,88
Seongbuk-gu,28.5,79
Songpa-gu,29.3,76
Mapo-gu,28.4,75
Seongbuk-gu,28,78
Songpa-gu,28.7,77
Songpa-gu,28.2,82
Yangcheon-gu,27.1,83
Songpa-gu,26.3,100
Mapo-gu,28.8,74
Songpa-gu,28.6,77
Mapo-gu,27.5,81
Yangcheon-gu,29.6,73
Songpa-gu,27.8,81
Yangcheon-gu,29.1,72
Songpa-gu,28.8,75
Yangcheon-gu,29.5,74
Songpa-gu,28.1,77
Songpa-gu,28.1,80
Songpa-gu,29,76
Songpa-gu,28.2,78
Songpa-gu,28.9,77
Songpa-gu,28.2,83
Songpa-gu,27.8,79
Songpa-gu,28.4,76
Songpa-gu,28,80
Songpa-gu,28.6,78
Songpa-gu,26.9,85
Songpa-gu,28.8,78
Songpa-gu,28.8,77
Songpa-gu,29.3,73
Songpa-gu,28.1,77
Songpa-gu,28.9,74
Songpa-gu,28.1,79
Mapo-gu,29.2,75
Songpa-gu,27.7,100
Songpa-gu,28.6,76
Songpa-gu,28.3,79
Songpa-gu,28.6,78
Songpa-gu,27.6,83
Songpa-gu,28.9,77
Songpa-gu,28.4,77
Songpa-gu,26.9,87
Songpa-gu,28.6,75
Songpa-gu,27.8,83
Songpa-gu,27.9,80
Mapo-gu,30.1,69
Yangcheon-gu,29.1,73
Mapo-gu,29.6,74
Mapo-gu,28.6,75
Mapo-gu,29.4,69
Mapo-gu,28.2,75
Mapo-gu,29.3,70
Mapo-gu,29.2,71
Mapo-gu,28.4,76
Yangcheon-gu,28.9,75
Mapo-gu,27.7,79
Mapo-gu,27.6,78
Yangcheon-gu,29.1,71
Yangcheon-gu,28.9,74
Yangcheon-gu,28.6,74
Yangcheon-gu,28.8,77
Yangcheon-gu,28.7,75
Yangcheon-gu,27.9,79
Yangcheon-gu,29.9,71
Yangcheon-gu,26.7,82
Mapo-gu,28.9,73
Yangcheon-gu,28.6,77
Yangcheon-gu,27.4,78
Yangcheon-gu,26.2,84
Yangcheon-gu,28.1,80
Yangcheon-gu,29.2,72
Yangcheon-gu,29.7,72
Yangcheon-gu,26.9,81
Yangcheon-gu,29,73
Yangcheon-gu,28.2,79
Yangcheon-gu,27.9,80
Yangcheon-gu,28.6,76
Yangcheon-gu,28.4,79
Mapo-gu,28.3,74
Yangcheon-gu,27.7,80
Yangcheon-gu,27.4,80
Yangcheon-gu,29,74
Yangcheon-gu,27.5,78
Yangcheon-gu,28.7,74
Yangcheon-gu,28.8,73
Yangcheon-gu,28.2,77
Yangcheon-gu,29.7,72
Yangcheon-gu,29.5,72
Yangcheon-gu,29.2,74
Yangcheon-gu,29.4,73
Yangcheon-gu,28.3,76
Yangcheon-gu,29.6,73
Yangcheon-gu,28.7,76
Yangcheon-gu,29.3,73
Yangcheon-gu,29.5,70
Yangcheon-gu,28.5,76
Yangcheon-gu,29.4,73
Yangcheon-gu,29.3,72
Yangcheon-gu,29.1,74
Mapo-gu,29.2,72
Mapo-gu,29.7,68
Mapo-gu,28.7,76
Mapo-gu,29.1,73
Yangcheon-gu,28,77
Mapo-gu,27.3,79
Mapo-gu,29.4,73
Yangcheon-gu,27.8,80
Yangcheon-gu,29.5,72
Mapo-gu,27.6,78
Mapo-gu,29.1,73
Yangcheon-gu,28.1,80
Yangcheon-gu,28,80
Mapo-gu,29.9,71
Mapo-gu,28.4,76
Mapo-gu,28.5,75
Mapo-gu,28.9,70
Mapo-gu,30.2,69
Mapo-gu,29,74
Mapo-gu,29.5,69
Mapo-gu,29.5,72
Mapo-gu,28.9,71
Mapo-gu,29.9,69
Mapo-gu,29.1,74
Mapo-gu,28.8,74
Mapo-gu,29.4,71
Mapo-gu,27.9,78
Mapo-gu,29.1,73
Mapo-gu,28.6,74
Mapo-gu,29.8,72
Seodaemun-gu,25.5,89
Mapo-gu,28.4,74
Seodaemun-gu,28.1,75
Mapo-gu,29.4,71
Mapo-gu,28.3,74
Mapo-gu,29.4,71
Seodaemun-gu,28.7,73
Seodaemun-gu,29.2,72
Mapo-gu,29,73
Mapo-gu,28.4,74
Mapo-gu,29.6,70
Mapo-gu,28.9,74
Mapo-gu,28,74
Seodaemun-gu,26.7,83
Seodaemun-gu,26.8,82
Mapo-gu,28.5,76
Seodaemun-gu,28.6,76
Seocho-gu,27.5,96
Seodaemun-gu,25.8,100
Seodaemun-gu,26.1,93
Seodaemun-gu,27.5,78
Seodaemun-gu,24.4,100
Seodaemun-gu,26.5,87
Seodaemun-gu,27.2,81
Seodaemun-gu,25.9,87
Seocho-gu,26.3,81
Seodaemun-gu,27.8,80
Seodaemun-gu,27.3,78
Seodaemun-gu,25.9,83
Seocho-gu,28.1,78
Seodaemun-gu,28.3,75
Seocho-gu,25.3,100
Seodaemun-gu,28.1,78
Gangnam-gu,28.9,96
Seodaemun-gu,29.3,72
Seocho-gu,28.9,73
Seocho-gu,28,79
Seocho-gu,29.4,71
Seocho-gu,28.6,75
Seocho-gu,29.1,76
Seocho-gu,28.3,77
Seocho-gu,27.7,80
Seocho-gu,27.4,80
Seocho-gu,28.5,76
Seocho-gu,28.9,74
Seocho-gu,27.6,81
Seocho-gu,28.2,78
Seocho-gu,28.4,76
Seocho-gu,27.6,79
Gangnam-gu,28.6,76
Gangnam-gu,27.5,81
Seocho-gu,28.7,100
Gangnam-gu,28.2,77
Seocho-gu,28.5,75
Seocho-gu,25.5,100
Gangnam-gu,28.4,76
Gangnam-gu,28.3,79
Seocho-gu,27.4,79
Seocho-gu,28.4,77
Seocho-gu,25.5,89
Dongjak-gu,29,73
Gangnam-gu,27.7,77
Gangnam-gu,28,80
Gangnam-gu,28.5,75
Gangnam-gu,29,74
Gangnam-gu,27.1,85
Gangnam-gu,27.5,77
Gangnam-gu,28.6,78
Mapo-gu,27.7,78
Gangnam-gu,27.5,82
Gangnam-gu,29.3,70
Gangnam-gu,26.5,89
Gangnam-gu,26.9,83
Gangnam-gu,27.5,82
Gangnam-gu,29.4,71
Gangnam-gu,26.2,86
Gangnam-gu,28.9,75
Gangnam-gu,29.4,74
Gangnam-gu,27.6,80
Gangnam-gu,27.5,80
Gangnam-gu,27.6,95
Dongjak-gu,28.3,77
Dongjak-gu,26.6,86
Dongjak-gu,28.1,77
Dongjak-gu,29,72
Gangnam-gu,27.5,82
Gangnam-gu,28,80
Mapo-gu,28.6,76
Gangnam-gu,28.6,100
Dongjak-gu,29.4,73
Dongjak-gu,28.7,73
Seongdong-gu,28.7,78
Dongjak-gu,28.4,77
Dongjak-gu,29,74
Gangnam-gu,27.9,76
Dongjak-gu,29.1,74
Dongjak-gu,27.2,83
Gangnam-gu,26.4,85
Mapo-gu,29.2,73
Dongjak-gu,27.1,80
Dongjak-gu,27.5,77
Dongjak-gu,27.6,76
Dongjak-gu,28.8,76
Dongjak-gu,28.5,75
Dongjak-gu,29,74
Dongjak-gu,28.3,76
Dongjak-gu,28.8,74
Dongjak-gu,26.7,82
Dongjak-gu,29.3,72
Mapo-gu,28.4,77
Dongjak-gu,28.9,73
Mapo-gu,30.3,69
Mapo-gu,28.4,77
Dongjak-gu,29.6,70
Dongjak-gu,27.1,80
Mapo-gu,27.8,78
Seocho-gu,28.5,86
Jungnang-gu,26,100
Jungnang-gu,26.3,87
Jungnang-gu,27.9,81
Jung-gu,28.2,77
Jungnang-gu,27.2,100
Jungnang-gu,28.5,77
Jungnang-gu,27.9,81
Jungnang-gu,26.4,89
Jungnang-gu,27.1,85
Jungnang-gu,28.3,79
Jungnang-gu,25,100
Jungnang-gu,27.8,79
Jungnang-gu,25.9,90
Jungnang-gu,28.4,79
Jungnang-gu,28.4,79
Jungnang-gu,26.5,86
Jung-gu,28.5,78
Jung-gu,27.7,81
Jungnang-gu,24.5,100
Jung-gu,28.6,77
Jung-gu,28.3,78
Jung-gu,32.2,65
Jung-gu,28.6,76
Jung-gu,28.1,81
Jung-gu,27.5,83
Jung-gu,29.7,73
Jung-gu,28.5,79
Jung-gu,29.6,74
Jung-gu,29.5,75
Jung-gu,27.8,81
Jung-gu,27.3,81
Jung-gu,28,80
Jung-gu,28.6,78
Jung-gu,28.5,78
Jung-gu,26.6,87
Jung-gu,32.7,64
Jung-gu,27.5,79
Jung-gu,25.4,91
Jung-gu,26.5,87
Yangcheon-gu,28.5,100
Jung-gu,27.6,79
Yangcheon-gu,28,100
Yangcheon-gu,25.3,100
Jung-gu,27.5,100
Jung-gu,29.5,74
Jung-gu,27.3,81
Jung-gu,27.3,83
Yeongdeungpo-gu,29,74
Yeongdeungpo-gu,28.8,74
Yeongdeungpo-gu,28,78
Yeongdeungpo-gu,28.1,77
Yeongdeungpo-gu,28.7,75
Yeongdeungpo-gu,29.4,73
Yeongdeungpo-gu,28.7,73
Yangcheon-gu,27.6,100
Yeongdeungpo-gu,27.9,78
Yeongdeungpo-gu,27.7,80
Yangcheon-gu,27.4,100
Yeongdeungpo-gu,27.8,78
Yeongdeungpo-gu,28.9,74
Yeongdeungpo-gu,28.2,78
Yangcheon-gu,26.6,100
Yeongdeungpo-gu,29,75
Yeongdeungpo-gu,28.8,73
Yeongdeungpo-gu,29.1,75
Yeongdeungpo-gu,28.5,75
Yeongdeungpo-gu,27.7,81
Yeongdeungpo-gu,29,73
Yeongdeungpo-gu,27.9,79
Yeongdeungpo-gu,28.5,77
Yeongdeungpo-gu,29.8,69
Yeongdeungpo-gu,28.2,78
Yeongdeungpo-gu,29,73
Gangbuk-gu,27.2,82
Yeongdeungpo-gu,28.5,74
Dongjak-gu,27.4,100
Dongjak-gu,26.7,100
Yeongdeungpo-gu,27.2,82
Yeongdeungpo-gu,28.5,73
Dongjak-gu,24.4,100
Yeongdeungpo-gu,29.2,74
Yeongdeungpo-gu,28.1,76
Yeongdeungpo-gu,28.7,73
Yeongdeungpo-gu,27.1,80
Gangbuk-gu,28.6,78
Gangbuk-gu,26.1,87
Yeongdeungpo-gu,27.9,100
Gangbuk-gu,27.7,81
Gangbuk-gu,28.3,79
Yeongdeungpo-gu,28.8,100
Gangbuk-gu,26.9,84
Yeongdeungpo-gu,28,78
Gangbuk-gu,27.8,81
Gangbuk-gu,26.8,87
Gangbuk-gu,25.9,88
Gangbuk-gu,26,85
Gangbuk-gu,27.5,82
Gangbuk-gu,27.2,83
Gangbuk-gu,25.6,89
Gangbuk-gu,25.4,90
Gangbuk-gu,28,100
Gangbuk-gu,25.5,100
Gangbuk-gu,24.9,90
Gangbuk-gu,26.6,86
Gangbuk-gu,27.6,82
Gangbuk-gu,28,79
Gangbuk-gu,24.7,100
Gangbuk-gu,27.6,79
Gangbuk-gu,27.2,82
Yongsan-gu,28,79
Gangbuk-gu,25.3,90
Yongsan-gu,28.5,76
Yongsan-gu,28,79
Yongsan-gu,29.6,74
Yongsan-gu,26.9,83
Yongsan-gu,28.5,78
Yongsan-gu,26,100
Yongsan-gu,29.2,75
Yongsan-gu,29,74
Yongsan-gu,28.2,77
Yongsan-gu,27.7,80
Yongsan-gu,27.3,81
Gwanak-gu,27.7,76
Gwanak-gu,28.5,73
Yongsan-gu,28.1,81
Yongsan-gu,26.2,82
Gwanak-gu,28.8,74
Yongsan-gu,27.9,100
Yongsan-gu,27.2,83
Yongsan-gu,28,79
Yongsan-gu,27.7,78
Jung-gu,28.2,77
Gwanak-gu,26.5,84
Gwanak-gu,26.6,81
Gwanak-gu,27.4,79
Gwanak-gu,25.6,82
Gwanak-gu,28.1,76
Gwanak-gu,27.3,77
Gwanak-gu,26.1,83
Gwanak-gu,28.3,75
Gwanak-gu,29.1,73
Gwanak-gu,27.5,100
Gwanak-gu,26.2,82
Gwanak-gu,26.5,81
Gwanak-gu,26.8,78
Gwanak-gu,28.2,76
Gwanak-gu,28,77
Gwanak-gu,26.6,83
Gwanak-gu,27.3,81
Gwanak-gu,27.6,79
Gwanak-gu,28.5,75
Gwanak-gu,29,72
Gwanak-gu,26.2,79
Gwanak-gu,28.4,76
Eunpyeong-gu,26,81
Gwanak-gu,26.5,100
Gwanak-gu,27.8,75
Gwanak-gu,28.3,76
Gwangjin-gu,27.1,84
Gwanak-gu,27.7,80
Gwanak-gu,26.5,80
Gwanak-gu,29.1,72
Gwanak-gu,28.7,73
Gwanak-gu,26.8,81
Gwanak-gu,29.1,73
Gwanak-gu,29,72
Gwanak-gu,28.6,72
Gwanak-gu,28.4,76
Eunpyeong-gu,25.8,87
Eunpyeong-gu,25.4,86
Eunpyeong-gu,28.1,76
Eunpyeong-gu,28.3,76
Eunpyeong-gu,26.3,84
Jongno-gu,26.6,83
Eunpyeong-gu,27.8,78
Gwangjin-gu,28.3,100
Eunpyeong-gu,27.9,78
Eunpyeong-gu,26.6,81
Eunpyeong-gu,25.6,86
Eunpyeong-gu,25.7,83
Gwangjin-gu,26.9,100
Eunpyeong-gu,25.8,83
Yongsan-gu,27.9,81
Eunpyeong-gu,28.3,75
Gwangjin-gu,26.8,100
Eunpyeong-gu,27.2,80
Eunpyeong-gu,27.3,79
Jongno-gu,27.9,80
Eunpyeong-gu,25.5,83
Jongno-gu,28.4,80
Eunpyeong-gu,27,100
Eunpyeong-gu,23,100
Eunpyeong-gu,27.2,100
Eunpyeong-gu,26.6,100
Jongno-gu,27.9,80
Eunpyeong-gu,26.6,82
Jongno-gu,27.3,83
Jongno-gu,28.1,79
Jongno-gu,27.7,81
Jongno-gu,27.5,81
Jongno-gu,29.6,74
Eunpyeong-gu,25.3,89
Eunpyeong-gu,26.2,83
Jongno-gu,27.3,83
Jongno-gu,27.8,80
Jongno-gu,27,85
Jongno-gu,26.4,87
Jongno-gu,27.8,81
Jongno-gu,27.6,81
Jongno-gu,25.9,90
Jongno-gu,29.3,76
Jongno-gu,28.8,76
Jongno-gu,25,91
Jongno-gu,27.5,78
Jongno-gu,27.6,78
Jongno-gu,29.4,75
Jongno-gu,27.8,82
Jongno-gu,28.3,80
Jongno-gu,27.2,82
Jongno-gu,30.4,71
Jongno-gu,27.8,78
Jongno-gu,26.5,86
Jongno-gu,26,86
Jongno-gu,29.2,76
Jongno-gu,29.8,74
Jungnang-gu,27.8,81
Jongno-gu,28.1,80
Jongno-gu,26.1,100
Jongno-gu,26.9,100
Yangcheon-gu,28.9,75
Jongno-gu,27.3,100
Jongno-gu,27.1,81
Jongno-gu,27.4,100
Jongno-gu,25.8,100
Gangdong-gu,28.1,79
Jungnang-gu,28.4,78
Jungnang-gu,28.4,79
Jongno-gu,26.6,100
Jongno-gu,27.9,100
Jongno-gu,28.1,96
Jungnang-gu,27.4,82
Jongno-gu,26,100
Yangcheon-gu,28.5,78
Guro-gu,27.6,90
Gangdong-gu,26.6,86
Yangcheon-gu,28,80
Jungnang-gu,27.8,80
Gangdong-gu,27,83
Yangcheon-gu,28.6,77
Jungnang-gu,28.3,79
Gangdong-gu,27.4,81
Yangcheon-gu,28.5,77
Jungnang-gu,28,80
Yangcheon-gu,27.8,79
Yangcheon-gu,28.9,76
Yangcheon-gu,28.7,77
Jungnang-gu,27.3,82
Yangcheon-gu,28.5,77
Jungnang-gu,27.9,80
Yangcheon-gu,27.3,83
Yangcheon-gu,26.4,87
Jungnang-gu,27.9,82
Yangcheon-gu,25.8,87
Gangdong-gu,27.3,82
Gangdong-gu,25.3,92
Jungnang-gu,28.4,77
Gangdong-gu,27.9,80
Gangdong-gu,26.6,87
Gangdong-gu,28,81
Gangdong-gu,27.4,84
Geumcheon-gu,28.2,76
Gangdong-gu,27.7,83
Gangdong-gu,27.1,85
Gangdong-gu,27.6,83
Gangdong-gu,26.7,86
Guro-gu,27.9,78
Gangdong-gu,27.5,81
Gangdong-gu,28,82
Geumcheon-gu,28,78
Geumcheon-gu,28.2,77
Guro-gu,27.3,82
Geumcheon-gu,28.4,75
Gangdong-gu,27.7,81
Guro-gu,28.4,76
Dobong-gu,19.1,100
Nowon-gu,26.4,84
Geumcheon-gu,27.7,78
Geumcheon-gu,27.1,78
Gangdong-gu,28.3,82
Nowon-gu,26.8,84
Geumcheon-gu,28.5,75
Geumcheon-gu,27.5,79
Guro-gu,28.8,74
Geumcheon-gu,27.1,82
Gangdong-gu,27.2,85
Nowon-gu,27.5,82
Geumcheon-gu,25.4,89
Geumcheon-gu,28.7,74
Geumcheon-gu,27.9,78
Dobong-gu,26.8,100
Geumcheon-gu,27.1,82
Geumcheon-gu,28.5,75
Geumcheon-gu,27.5,79
Geumcheon-gu,29.7,72
Geumcheon-gu,26.5,82
Geumcheon-gu,25.6,85
Nowon-gu,27.1,83
Geumcheon-gu,27.9,100
Nowon-gu,26.1,85
Nowon-gu,28.3,80
Geumcheon-gu,26.1,84
Geumcheon-gu,27.9,77
Geumcheon-gu,27.6,77
Gangdong-gu,27.2,100
Dobong-gu,27.6,100
Nowon-gu,24.9,93
Gangdong-gu,26.9,100
Nowon-gu,26.5,86
Dobong-gu,26.7,100
Nowon-gu,26.9,82
Nowon-gu,26.2,86
Dobong-gu,24.2,100
Nowon-gu,25.6,87
Nowon-gu,25.8,87
Nowon-gu,23.9,94
Nowon-gu,27.3,80
Nowon-gu,27.3,81
Nowon-gu,28,77
Nowon-gu,27,83
Nowon-gu,25.8,89
Nowon-gu,26,87
Dobong-gu,27.4,100
Nowon-gu,27.4,81
Dobong-gu,26.1,100
Dobong-gu,26.8,100
Gangseo-gu,25.3,91
Dobong-gu,25.2,100
Dobong-gu,23.4,100
Dobong-gu,24.4,100
Gangdong-gu,26.6,100
Dobong-gu,26.3,86
Gwanak-gu,27.4,79
Gangseo-gu,27,100
Gangdong-gu,26.7,100
Dobong-gu,26.2,100
Dobong-gu,17.6,100
Gangdong-gu,26.3,100
Gangseo-gu,28.2,78
Gangdong-gu,27.1,100
Gangseo-gu,26.5,85
Gangdong-gu,27.2,100
Gangdong-gu,27.5,100
Gangdong-gu,26.5,100
Gangdong-gu,26.7,100
Gangdong-gu,27.4,100
Gangdong-gu,26.9,100
Gangseo-gu,28.4,77
Gangdong-gu,27.2,100
Nowon-gu,27,84
Gangseo-gu,26.9,100
Gangseo-gu,26.4,100
Gangseo-gu,28.3,100
Gwanak-gu,26.9,79
Gangseo-gu,27.4,100
Gangseo-gu,28,100
Gangseo-gu,27.8,100
Gangseo-gu,28,100
Gangseo-gu,26.7,100
Gangseo-gu,25.4,100
Gangseo-gu,25.8,100
Dobong-gu,27,84
Gwanak-gu,28.2,76
Gwanak-gu,28.3,76
Gwanak-gu,28.6,74
Gwanak-gu,27.8,78
Gwanak-gu,25.9,81
Gwanak-gu,28.1,77
Nowon-gu,26.7,83
Gwanak-gu,27,83
Gwanak-gu,27.9,78
Gwanak-gu,25.9,85
Gwanak-gu,27.5,76
Gwanak-gu,27.2,77
Gwanak-gu,27.2,79
Gwanak-gu,26.8,83
Gwanak-gu,28.7,73
Gwanak-gu,28.2,73
Gwanak-gu,29.7,71
Gwanak-gu,26.4,83
Gwanak-gu,26.5,84
Gwanak-gu,28.2,71
Gwanak-gu,26.6,79
Gangdong-gu,26.1,100
Nowon-gu,27.9,82
Nowon-gu,26.8,85
Nowon-gu,27.1,81
Nowon-gu,24.3,100
Nowon-gu,24.6,88
Gwanak-gu,25.4,90
Gwanak-gu,30,70
Nowon-gu,25.8,88
Nowon-gu,27.2,81
Nowon-gu,27.1,100
Nowon-gu,27.3,100
Nowon-gu,26.3,85
Dobong-gu,24.8,90
Dobong-gu,25.5,90
Dobong-gu,27.2,80
Dobong-gu,26.6,82
Dobong-gu,27.7,82
Dobong-gu,27.9,81
Dobong-gu,27.5,79
Dobong-gu,27.4,81
Dobong-gu,27.9,77
Dobong-gu,27,81
Dobong-gu,26.1,88
Dobong-gu,25.5,90
Dobong-gu,27.5,82
Dobong-gu,25.4,89
Dobong-gu,28,79
Dobong-gu,24.8,93
Dobong-gu,25.6,87
Gangdong-gu,27.5,100
Gangnam-gu,29.3,100
Dobong-gu,27.7,81
Dobong-gu,24.9,89
Gangdong-gu,28,82
Gangnam-gu,25.9,100
Gangnam-gu,24.6,100
Dobong-gu,27.4,84
Dobong-gu,27.6,82
Gangdong-gu,25.6,91
Gangnam-gu,28.2,100
Gangdong-gu,26.2,100
Gangdong-gu,26.7,84
